size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,city_ الدمام,city_ الرياض,city_ جدة,front_4 شوارع,front_جنوب,front_جنوب شرقي,front_جنوب غربي,front_شرق,front_شمال,front_شمال شرقي,front_شمال غربي,front_غرب
450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,True,False,False,False,False,False,False,False,False,False,True,False
400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,True,False,False,False,False,False,False,True,False,False,False,False
230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,True,False,False,False,False,False,False,False,False,False,False,True
200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,True,False,False,False,True,False,False,False,False,False,False,False
350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000,True,False,False,False,False,False,False,False,False,False,False,True
205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000,True,False,False,False,False,False,False,True,False,False,False,False
387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,True,False,False,False,False,False,False,False,False,False,False,True
250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,True,False,False,False,False,False,False,True,False,False,False,False
355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,True,False,False,False,True,False,False,False,False,False,False,False
250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000,True,False,False,False,False,False,False,False,True,False,False,False
380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,True,False,False,False,False,False,False,False,True,False,False,False
350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000,True,False,False,False,False,False,False,False,True,False,False,False
300,3,7,4,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,60000,True,False,False,False,False,False,False,False,True,False,False,False
400,4,5,1,3,1,0,0,1,1,1,1,0,1,0,0,0,0,0,75000,True,False,False,False,False,False,False,False,True,False,False,False
180,0,3,4,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,65000,True,False,False,False,False,False,False,False,True,False,False,False
300,2,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,50000,True,False,False,False,True,False,False,False,False,False,False,False
280,3,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,0,55000,True,False,False,False,False,False,False,False,False,False,False,True
256,0,5,5,2,0,1,0,1,0,1,1,0,1,0,1,1,0,0,75000,True,False,False,False,False,False,False,False,True,False,False,False
300,0,4,5,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,130000,True,False,False,False,False,False,False,False,False,False,True,False
375,8,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000,True,False,False,False,False,False,False,True,False,False,False,False
375,12,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,55000,True,False,False,False,True,False,False,False,False,False,False,False
375,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,60000,True,False,False,False,False,False,False,False,True,False,False,False
250,0,7,5,3,1,1,0,0,1,1,1,0,1,0,1,1,0,0,50000,True,False,False,False,False,False,False,True,False,False,False,False
375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,True,False,False,False,False,False,False,True,False,False,False,False
500,18,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000,True,False,False,False,False,False,False,False,True,False,False,False
400,5,5,5,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0,75000,True,False,False,False,False,False,False,True,False,False,False,False
500,17,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,65000,True,False,False,False,False,False,False,False,False,False,False,True
250,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,True,False,False,False,False,False,False,False,True,False,False,False
300,0,7,5,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,50000,True,False,False,False,False,False,False,False,True,False,False,False
283,2,7,5,2,1,0,0,1,1,1,0,0,1,0,1,1,0,0,35000,True,False,False,False,False,False,False,True,False,False,False,False
187,0,4,5,2,0,1,1,1,0,1,0,0,1,0,1,0,0,0,35000,True,False,False,False,False,False,False,False,False,False,False,True
280,0,6,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,40000,True,False,False,False,False,False,False,True,False,False,False,False
300,3,4,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,True,False,False,False,False,False,False,False,True,False,False,False
370,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,True,False,False,False,False,False,False,False,True,False,False,False
375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,True,False,False,False,False,False,False,True,False,False,False,False
400,0,5,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,70000,True,False,False,False,False,False,False,False,False,True,False,False
450,12,5,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000,True,False,False,False,False,False,False,True,False,False,False,False
375,6,4,4,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,60000,True,False,False,False,True,False,False,False,False,False,False,False
200,6,3,5,2,1,1,0,1,1,1,0,0,1,0,0,1,0,0,70000,True,False,False,False,False,False,False,True,False,False,False,False
455,0,5,5,2,1,1,0,0,0,1,1,0,1,0,1,1,0,0,80000,True,False,False,False,False,False,False,False,True,False,False,False
300,0,7,5,4,1,1,1,1,0,1,1,0,1,1,1,1,0,0,85000,True,False,False,False,False,False,False,False,True,False,False,False
300,0,5,5,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,60000,True,False,False,False,False,False,False,False,False,False,True,False
300,0,7,5,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,50000,True,False,False,False,False,False,False,True,False,False,False,False
312,0,1,5,2,1,1,0,0,1,1,1,0,1,0,1,1,0,0,80000,True,False,False,False,False,False,False,False,False,False,False,True
250,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,33000,True,False,False,False,False,False,False,False,False,False,False,True
250,0,5,4,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000,True,False,False,False,False,False,False,False,True,False,False,False
250,6,7,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,35000,True,False,False,False,False,False,False,True,False,False,False,False
355,3,2,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,80000,True,False,False,False,False,False,False,False,True,False,False,False
320,0,5,4,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,70000,True,False,False,False,True,False,False,False,False,False,False,False
250,0,6,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,38000,True,False,False,False,False,False,False,False,True,False,False,False
325,0,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,65000,True,False,False,False,False,False,False,True,False,False,False,False
300,3,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000,True,False,False,False,False,False,False,False,True,False,False,False
350,7,5,5,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,75000,True,False,False,False,False,False,False,True,False,False,False,False
355,5,7,5,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,70000,True,False,False,False,False,False,False,False,True,False,False,False
270,9,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,33000,True,False,False,False,False,False,False,False,False,False,False,True
300,0,6,4,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,60000,True,False,False,False,False,False,False,False,False,False,False,True
250,0,4,3,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,45000,True,False,False,False,True,False,False,False,False,False,False,False
250,0,5,3,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000,True,False,False,False,False,False,False,True,False,False,False,False
250,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,True,False,False,False,False,False,False,False,False,False,False,True
345,4,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,60000,True,False,False,False,False,False,False,False,False,False,False,True
250,0,5,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40000,True,False,False,False,False,False,False,False,False,False,True,False
250,0,5,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,35000,True,False,False,False,False,False,False,True,False,False,False,False
300,5,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,60000,True,False,False,False,True,False,False,False,False,False,False,False
400,14,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,70000,True,False,False,False,True,False,False,False,False,False,False,False
375,4,4,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,90000,True,False,False,False,True,False,False,False,False,False,False,False
200,0,5,5,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,43000,True,False,False,False,False,False,False,True,False,False,False,False
365,5,4,5,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,75000,True,False,False,False,False,False,False,False,True,False,False,False
250,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,35000,True,False,False,False,False,False,False,True,False,False,False,False
250,0,7,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,35000,True,False,False,False,False,False,False,True,False,False,False,False
500,0,4,5,4,1,1,1,1,0,1,0,0,1,0,0,1,0,0,115000,True,False,False,False,False,False,False,False,False,False,False,True
435,9,6,5,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,60000,True,False,False,False,False,False,False,False,False,True,False,False
300,16,3,4,2,1,1,1,0,0,1,0,0,1,0,1,1,0,0,60000,True,False,False,False,False,False,False,True,False,False,False,False
455,5,7,5,3,1,1,0,1,0,0,1,0,0,0,1,1,0,1,80000,True,False,False,False,False,False,False,False,True,False,False,False
340,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,True,False,False,False,False,False,False,False,False,False,False,True
340,0,5,5,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,55000,True,False,False,False,False,False,False,False,False,False,False,True
250,0,5,5,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000,True,False,False,False,True,False,False,False,False,False,False,False
250,5,5,4,2,1,1,0,1,0,0,1,0,1,0,1,1,1,0,32000,True,False,False,False,False,False,False,False,False,False,False,True
250,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,32000,True,False,False,False,False,True,False,False,False,False,False,False
250,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,35000,True,False,False,False,False,False,False,True,False,False,False,False
500,6,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,True,False,False,False,False,False,False,False,True,False,False,False
250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,30000,True,False,False,False,False,False,False,False,True,False,False,False
375,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,True,False,False,False,True,False,False,False,False,False,False,False
375,2,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,True,False,False,False,True,False,False,False,False,False,False,False
300,0,5,5,3,1,1,0,0,0,0,1,0,1,0,1,1,0,0,40000,True,False,False,False,False,False,False,True,False,False,False,False
360,3,6,5,4,1,1,0,1,0,1,1,0,1,0,1,1,0,0,67000,True,False,False,False,False,False,False,False,False,True,False,False
400,0,7,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,50000,True,False,False,False,False,False,False,False,True,False,False,False
250,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,True,False,False,False,False,False,False,False,True,False,False,False
365,5,4,5,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,7500,True,False,False,False,False,False,False,False,True,False,False,False
250,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,35000,True,False,False,False,False,False,False,False,True,False,False,False
300,3,5,5,2,1,1,0,1,0,1,1,0,0,0,1,1,0,0,55000,True,False,False,False,False,False,False,False,True,False,False,False
250,0,4,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,34000,True,False,False,False,True,False,False,False,False,False,False,False
250,5,5,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,55000,True,False,False,False,False,False,False,True,False,False,False,False
375,6,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,1,1,60000,True,False,False,False,False,False,False,False,True,False,False,False
370,2,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000,True,False,False,False,False,False,False,False,True,False,False,False
300,6,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,True,False,False,False,False,False,False,False,True,False,False,False
190,0,3,4,2,1,1,0,1,0,1,0,1,1,0,1,0,0,0,65000,True,False,False,False,False,False,False,False,False,True,False,False
320,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,60000,True,False,False,False,False,False,False,False,True,False,False,False
300,4,1,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,115000,True,False,False,False,True,False,False,False,False,False,False,False
330,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,85000,True,False,False,False,False,False,False,False,True,False,False,False
250,2,5,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,35000,True,False,False,False,False,False,False,False,False,False,False,True
350,0,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,1,0,90000,True,False,False,False,False,False,False,False,True,False,False,False
500,0,7,4,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,46000,True,False,False,False,False,False,False,False,True,False,False,False
400,20,7,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,55000,True,False,False,False,True,False,False,False,False,False,False,False
250,0,7,5,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,36000,True,False,False,False,False,False,False,True,False,False,False,False
300,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1000,True,False,False,False,False,False,False,False,False,False,False,True
304,0,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000,True,False,False,False,False,False,False,False,False,False,False,True
250,3,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,35000,True,False,False,False,False,False,False,True,False,False,False,False
250,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,32000,True,False,False,False,True,False,False,False,False,False,False,False
420,5,5,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,70000,True,False,False,False,False,False,False,False,True,False,False,False
325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,False,False,False,False,False,False,False,False,True,False,False,False
400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,False,False,False,False,True,False,False,False,False,False,False,False
450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,False,False,False,False,False,False,False,True,False,False,False,False
200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,False,False,False,False,False,False,False,False,True,False,False,False
312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,False,False,False,False,False,False,False,False,True,False,False,False
300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,False,False,False,False,True,False,False,False,False,False,False,False
375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,False,False,False,False,False,False,False,False,False,False,False,True
348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,False,False,False,False,False,True,False,False,False,False,False,False
300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,False,False,False,False,False,False,False,False,False,False,False,True
350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,False,False,False,False,True,False,False,False,False,False,False,False
200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,False,False,False,False,False,False,True,False,False,False,False,False
330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,False,False,False,False,False,False,False,True,False,False,False,False
437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,False,False,False,False,False,False,False,False,False,False,False,True
400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,False,False,False,False,True,False,False,False,False,False,False,False
330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,False,False,False,False,False,False,False,False,False,False,False,True
300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,False,False,False,False,True,False,False,False,False,False,False,False
437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,False,False,False,False,False,False,False,False,False,False,False,True
315,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,49950,False,False,False,False,True,False,False,False,False,False,False,False
350,5,4,5,3,1,1,1,1,0,1,0,0,1,0,0,1,0,0,120000,False,False,False,False,False,False,False,False,False,False,False,True
437,0,4,5,2,1,1,0,1,0,0,1,0,1,0,1,0,0,1,70000,False,False,False,False,False,False,False,False,False,False,False,True
280,10,3,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,58000,False,False,False,False,False,False,False,True,False,False,False,False
500,15,7,5,2,1,0,1,0,1,1,0,0,1,0,0,1,0,1,65000,False,False,False,False,False,False,False,True,False,False,False,False
250,0,5,4,3,1,1,0,1,1,1,0,1,1,0,0,1,0,0,95000,False,False,False,False,False,False,False,False,True,False,False,False
250,0,5,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,75000,False,False,False,False,False,False,False,False,True,False,False,False
300,9,5,5,4,1,1,0,1,0,1,0,0,1,0,1,1,0,0,50000,False,False,False,False,False,False,False,False,False,False,False,True
420,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,65000,False,False,False,False,False,False,False,False,False,False,False,True
250,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,50000,False,False,False,False,False,False,False,True,False,False,False,False
348,11,5,5,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,60000,False,False,False,False,False,False,False,True,False,False,False,False
250,4,5,4,2,1,0,1,1,0,1,1,0,1,0,0,1,0,0,70000,False,False,False,False,False,False,False,False,False,False,False,True
300,0,4,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,45000,False,False,False,False,False,False,False,False,True,False,False,False
450,12,4,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,170000,False,False,False,False,False,True,False,False,False,False,False,False
300,10,5,5,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,60000,False,False,False,False,False,False,False,True,False,False,False,False
250,0,4,4,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,45000,False,False,False,False,False,False,False,True,False,False,False,False
400,0,7,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,50000,False,False,False,False,False,False,False,True,False,False,False,False
300,0,4,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,65000,False,False,False,False,True,False,False,False,False,False,False,False
515,0,4,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,1,40000,False,False,False,False,True,False,False,False,False,False,False,False
300,0,6,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,45000,False,False,False,False,False,False,False,False,True,False,False,False
300,3,4,4,2,1,1,0,1,0,1,0,0,1,1,0,0,0,0,65000,False,False,False,False,False,False,False,True,False,False,False,False
330,0,4,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,47000,False,False,False,False,False,False,False,False,True,False,False,False
367,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,45000,False,False,False,False,False,False,False,False,True,False,False,False
170,3,5,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,150000,False,False,False,False,False,False,True,False,False,False,False,False
367,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,48000,False,False,False,False,False,False,False,False,True,False,False,False
385,0,3,3,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,45000,False,False,False,False,False,False,False,False,False,False,True,False
400,5,7,5,3,1,1,1,1,0,1,0,1,1,0,1,1,0,0,110000,False,False,False,False,False,False,False,True,False,False,False,False
425,2,3,5,2,1,0,0,1,1,1,0,1,1,0,0,1,0,1,95000,False,False,False,False,False,False,False,False,False,True,False,False
250,2,4,4,2,1,1,0,1,0,1,0,0,1,0,1,0,0,0,75000,False,False,False,False,False,False,False,True,False,False,False,False
315,0,5,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,40000,False,False,False,False,False,False,False,False,True,False,False,False
312,0,6,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000,False,False,False,False,False,False,False,False,False,True,False,False
375,7,5,4,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000,False,False,False,False,True,False,False,False,False,False,False,False
360,7,5,5,4,1,0,1,1,0,1,1,0,1,0,1,1,0,0,160000,False,False,False,False,False,False,False,True,False,False,False,False
500,21,5,4,4,1,1,1,1,0,0,1,0,1,0,1,1,0,1,120000,False,False,False,False,False,False,False,True,False,False,False,False
375,0,7,5,2,1,1,1,0,1,0,0,0,1,0,1,1,0,0,65000,False,False,False,False,False,False,False,False,False,False,False,True
420,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,1,60000,False,False,False,False,False,False,False,False,True,False,False,False
382,0,3,3,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,60000,False,False,False,False,False,False,False,False,True,False,False,False
205,8,3,4,2,1,1,0,0,1,1,0,1,1,0,0,1,0,0,80000,False,False,False,False,False,False,False,False,False,False,False,False
375,0,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,0,1,75000,False,False,False,False,False,False,False,False,False,True,False,False
320,13,4,5,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,65000,False,False,False,False,False,False,False,False,False,False,False,True
240,0,4,4,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,90000,False,False,False,False,False,False,False,False,True,False,False,False
500,2,5,5,2,1,0,0,0,1,1,1,1,1,0,1,1,0,0,65000,False,False,False,False,False,False,False,True,False,False,False,False
400,0,7,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,80000,False,False,False,False,False,False,False,True,False,False,False,False
267,3,4,5,3,1,1,0,1,0,1,0,1,1,0,1,1,0,0,60000,False,False,False,False,False,False,False,True,False,False,False,False
390,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,60000,False,False,False,False,False,False,False,False,False,False,False,True
250,5,4,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,45000,False,False,False,False,False,False,False,False,True,False,False,False
245,8,3,4,2,1,1,0,1,1,1,1,1,1,1,1,1,0,0,100000,False,False,False,False,False,True,False,False,False,False,False,False
380,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,46000,False,False,False,False,False,False,False,False,False,False,False,True
300,7,7,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80000,False,False,False,False,False,False,False,True,False,False,False,False
420,20,3,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55000,False,False,False,False,False,False,False,False,True,False,False,False
437,3,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,80000,False,False,False,False,False,False,False,False,False,True,False,False
200,0,3,4,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,50000,False,False,False,False,False,False,False,False,True,False,False,False
400,16,7,5,2,1,0,1,1,1,1,1,0,1,0,0,1,0,0,75000,False,False,False,False,False,False,False,True,False,False,False,False
325,20,4,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,1,85000,False,False,False,False,False,False,False,False,False,False,False,True
200,9,1,4,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,65000,False,False,False,False,False,False,False,True,False,False,False,False
